1650385381.4623187,0.0,0.0,0.0,0.0,0.0,0.0
1650385381.9703445,0.10693359375,-0.132568359375,1.312255859375,-0.37384033203125,-2.22015380859375,-8.514404296875
1650385382.4781861,0.098876953125,-0.071533203125,1.2998046875,13.32855224609375,26.8707275390625,34.75189208984375
1650385382.9861479,0.15087890625,-0.188232421875,1.315673828125,-2.197265625,-0.41961669921875,-27.4505615234375
1650385383.493777,0.0390625,-0.111328125,1.337646484375,-18.98956298828125,-4.638671875,0.6256103515625
1650385384.0013545,0.051513671875,-0.14453125,1.346435546875,3.88336181640625,11.81793212890625,42.68646240234375
1650385384.5099611,0.100830078125,-0.173583984375,1.354248046875,5.8135986328125,6.21795654296875,16.78466796875
1650385385.0196552,0.121826171875,-0.121337890625,1.298583984375,-7.568359375,-3.30352783203125,-5.27191162109375
1650385385.529581,0.11865234375,-0.062255859375,1.468017578125,-10.8795166015625,-4.5928955078125,8.7127685546875
1650385386.0382717,-0.033447265625,-0.11474609375,1.388427734375,-8.2244873046875,-2.64739990234375,3.08990478515625
1650385386.546968,0.0771484375,-0.10693359375,1.361328125,1.373291015625,2.349853515625,-20.39337158203125
1650385387.0554886,0.06298828125,-0.0869140625,1.38720703125,-26.71051025390625,-5.6915283203125,8.36944580078125
1650385387.564037,0.0263671875,-0.13671875,1.318603515625,-15.51055908203125,-8.4228515625,0.8087158203125
1650385388.072534,-0.01220703125,-0.16455078125,1.37353515625,-12.68768310546875,-2.4871826171875,-5.2337646484375
1650385388.5802245,-0.004638671875,-0.12158203125,1.347412109375,-5.30242919921875,-5.1422119140625,2.4871826171875
1650385389.088959,0.125,-0.219970703125,1.51220703125,-0.55694580078125,3.3721923828125,4.2572021484375
1650385389.5993745,-0.04541015625,-0.047119140625,1.279541015625,-14.984130859375,2.5787353515625,11.61956787109375
1650385390.1096313,-0.0615234375,-0.19482421875,1.514892578125,15.7012939453125,8.9263916015625,61.6302490234375
1650385390.618826,0.042724609375,-0.04833984375,1.32177734375,7.781982421875,8.32366943359375,26.25274658203125
1650385391.1273592,0.030029296875,0.18408203125,1.24267578125,8.94927978515625,9.735107421875,3.173828125
1650385391.634976,0.0185546875,-0.13232421875,1.283447265625,-25.8636474609375,11.94000244140625,53.94744873046875
1650385392.1425369,0.031494140625,0.164794921875,1.515625,-19.88983154296875,-8.12530517578125,-26.3824462890625
1650385392.6501358,0.029541015625,-0.0927734375,1.334716796875,-8.1329345703125,6.90460205078125,3.326416015625
1650385393.1581645,0.0029296875,0.000732421875,1.313232421875,20.7061767578125,12.63427734375,16.36505126953125
1650385393.6658163,0.11328125,-0.095458984375,1.349365234375,19.87457275390625,13.7786865234375,4.49371337890625
1650385394.1733577,0.058349609375,-0.114013671875,1.342529296875,12.03155517578125,14.03045654296875,-1.86920166015625
1650385394.6809487,0.096435546875,-0.029541015625,1.412109375,22.10235595703125,-10.85662841796875,-29.23583984375
1650385395.18862,0.095458984375,-0.107421875,1.346923828125,-8.7432861328125,-5.54656982421875,-8.56781005859375
1650385395.696233,0.035400390625,-0.20263671875,1.4052734375,2.4261474609375,-1.47247314453125,13.7176513671875
1650385396.2037866,-0.03271484375,-0.22802734375,1.34033203125,-39.05487060546875,-10.5743408203125,-5.645751953125
1650385396.711411,0.014404296875,-0.160400390625,1.35302734375,-4.12750244140625,1.40380859375,-15.64788818359375
